pheno,dataset,seed,leakage_type,r,q2,r_yp
mr,abcd,85.0,leak_family,0.253693379336155,0.062103114264532966,0.9020906669312592
age,abcd,19.0,leak_family,0.25156211337360357,0.03901678970890399,0.8272315119312825
mr,abcd,19.0,leak_family,0.24852127136069924,0.05905004816221893,0.8978195653027352
mr,abcd,39.0,leak_family,0.2456387180864593,0.057361713074369436,0.9024115936094144
age,abcd,34.0,leak_family,0.23446508884177725,0.033066686213325314,0.8003023252887158
age,hcpd,49.0,leak_family,0.7962091528879318,0.6266010991335186,0.9765570532830725
attn,hcpd,83.0,leak_family,0.05704123209720955,-0.07888468380321223,0.7189333982062198
age,abcd,71.0,leak_family,0.24722951082539166,0.03547269763822458,0.8112545115834997
mr,hcpd,89.0,leak_family,0.34991060425446924,0.11479413106270209,0.891346904579515
mr,hcpd,1.0,leak_family,0.3148921941590883,0.08685115037949964,0.861815763876834
attn,hcpd,55.0,leak_family,-0.06847099898148373,-0.17839537705666042,0.7438709301721197
mr,abcd,51.0,leak_family,0.24721254603448276,0.05837974781086319,0.9033740700065568
age,hcpd,97.0,leak_family,0.8035892888935658,0.6382777307327955,0.9800430810720956
mr,hcpd,24.0,leak_family,0.32407638639031056,0.09322651538015836,0.8683193119844733
attn,abcd,34.0,leak_family,0.13738225769006013,-0.08632087715255121,0.7923968449140797
attn,abcd,25.0,leak_family,0.12839823744062476,-0.08646957317905812,0.8017457527722417
mr,abcd,73.0,leak_family,0.2523342284531045,0.061220967279688954,0.8928764637225076
attn,abcd,55.0,leak_family,0.12209014211829303,-0.08918508910052858,0.8048566301893963
attn,hcpd,75.0,leak_family,-0.054302146129065955,-0.14146648800139405,0.7097559922994678
age,abcd,46.0,leak_family,0.2385446940714727,0.041675568276936525,0.7957401441028056
attn,hcpd,93.0,leak_family,0.025735464567026484,-0.09612606955504877,0.7212511333966811
mr,hcpd,95.0,leak_family,0.3222136323928227,0.09010251976553962,0.8806926623168588
attn,abcd,96.0,leak_family,0.12601071797653796,-0.08658595873302222,0.8057844918701563
mr,abcd,44.0,leak_family,0.24171019028433285,0.05522666094773121,0.8950053332527106
mr,abcd,6.0,leak_family,0.2503882591330673,0.060358711648383245,0.8995295145722647
attn,hcpd,25.0,leak_family,0.07818444904289078,-0.05893135625642243,0.7442141759915273
mr,abcd,9.0,leak_family,0.25347490599227407,0.061950940767748874,0.90129656276078
age,hcpd,44.0,leak_family,0.8011092101050213,0.6338162735360742,0.9787331108362741
attn,hcpd,24.0,leak_family,-0.01643857818250211,-0.12349039017468222,0.6990297657166841
age,abcd,24.0,leak_family,0.2488377097389228,0.03623585528597972,0.7975125938458415
age,hcpd,5.0,leak_family,0.8059393802762809,0.6430855762551596,0.9788630138026294
age,abcd,52.0,leak_family,0.2478205559007424,0.038155063098663344,0.8089534095935493
attn,abcd,18.0,leak_family,0.13140897022913076,-0.08539134564835527,0.8296467242287243
mr,abcd,88.0,leak_family,0.2547764646689611,0.06270995861046891,0.9013769536559962
age,hcpd,26.0,leak_family,0.8036687561115103,0.6381338766734967,0.9802599963019075
age,abcd,28.0,leak_family,0.24159499214795538,0.031806238037850876,0.7960758581643423
age,hcpd,93.0,leak_family,0.8071097442777138,0.644105157680708,0.9817213002008217
attn,hcpd,47.0,leak_family,0.003999694529167769,-0.11157978132633128,0.7120297648672427
attn,abcd,56.0,leak_family,0.11950066286052735,-0.09085640796974492,0.8298117304158487
mr,abcd,23.0,leak_family,0.24446036694069107,0.056635457279908374,0.9034575087952039
attn,hcpd,74.0,leak_family,0.007781834801463555,-0.11001527613840079,0.7583980465676894
attn,abcd,59.0,leak_family,0.12191591222746927,-0.09246955971705528,0.8091070262283802
mr,hcpd,6.0,leak_family,0.28954955293774487,0.06377069437128013,0.849004187722915
age,hcpd,94.0,leak_family,0.798319755146974,0.6312758205343494,0.9790803820336128
attn,hcpd,92.0,leak_family,0.035485530997629966,-0.08645127097565153,0.7211647730624374
mr,hcpd,8.0,leak_family,0.3066296824974797,0.08152003058627622,0.8668988859670276
attn,abcd,48.0,leak_family,0.11591816598105242,-0.09062340666062996,0.831668165448967
attn,hcpd,80.0,leak_family,-0.030535529020131992,-0.129538625184201,0.7188353598430153
attn,abcd,10.0,leak_family,0.11096023170117417,-0.09233123954367128,0.8191998580783038
age,abcd,10.0,leak_family,0.2405936514798475,0.02995780831604189,0.8068014116590261
age,abcd,50.0,leak_family,0.24659097569328156,0.042108649443023505,0.8062884130384969
attn,abcd,31.0,leak_family,0.12993942074266093,-0.08449305868076973,0.8276085358525893
attn,abcd,45.0,leak_family,0.12456439851240085,-0.08810123778543111,0.8321248564128364
mr,abcd,68.0,leak_family,0.24960938827896864,0.05966961251003444,0.9035832813999136
mr,hcpd,85.0,leak_family,0.29858631409936104,0.07140601066010321,0.8765882694022274
mr,hcpd,73.0,leak_family,0.30802596766078116,0.0827780922971666,0.8815075362876922
age,hcpd,42.0,leak_family,0.8001247406006199,0.6329501020386699,0.9790449598333248
attn,hcpd,30.0,leak_family,0.01779262818556842,-0.09968999985466742,0.7563275202809728
age,abcd,17.0,leak_family,0.24559686088673516,0.0566695757415131,0.8484899703096739
attn,abcd,17.0,leak_family,0.12638623357731832,-0.08676018474119584,0.8294077523763866
attn,hcpd,4.0,leak_family,0.06753608256358737,-0.06053966126835375,0.7562809362492513
mr,hcpd,33.0,leak_family,0.3313090086260751,0.10281655151358293,0.8688930825534409
attn,hcpd,91.0,leak_family,0.0810661839886796,-0.05801305719284011,0.7504675201502204
attn,hcpd,51.0,leak_family,0.023649521684595096,-0.08971475947290886,0.704019955098629
age,hcpd,29.0,leak_family,0.7963022053873478,0.626291926586841,0.9785651086274246
attn,abcd,80.0,leak_family,0.11823839145896552,-0.09045408521063836,0.8302939911668641
age,abcd,7.0,leak_family,0.24232286532524533,0.03944154480758122,0.794777940033403
mr,abcd,78.0,leak_family,0.2560372506096486,0.06332927791755383,0.902871727239952
mr,hcpd,48.0,leak_family,0.3085279360898539,0.08288196480370325,0.8578734423997323
age,hcpd,24.0,leak_family,0.8033107279544012,0.6375152150040757,0.9814970598708871
age,abcd,48.0,leak_family,0.23900864263648847,0.035620105576385286,0.8025048052838007
age,hcpd,99.0,leak_family,0.7960959877794019,0.6271303739122921,0.9814861296147898
age,abcd,73.0,leak_family,0.2505927318164015,0.03930292103834243,0.8059482255194311
attn,hcpd,54.0,leak_family,-0.007475634841318545,-0.1124062582753278,0.6856841508049029
attn,hcpd,63.0,leak_family,0.03007286669624217,-0.0972310894222912,0.7454907120088549
mr,abcd,89.0,leak_family,0.2464946849227263,0.05791330490548552,0.8977222563394521
attn,abcd,62.0,leak_family,0.12607515619702483,-0.08709259838618388,0.799131132083771
attn,hcpd,97.0,leak_family,-2.645374605937152e-05,-0.10833880305391053,0.7238361242017137
mr,hcpd,77.0,leak_family,0.3054486777155954,0.07883747282538289,0.8719366710664709
age,hcpd,20.0,leak_family,0.8003672815931892,0.6339261335747551,0.9800318256012188
mr,hcpd,64.0,leak_family,0.32748641716017907,0.0983860710870792,0.8829449824851111
age,hcpd,30.0,leak_family,0.8089547557780904,0.6460186337077296,0.9784658214868279
attn,hcpd,37.0,leak_family,0.061526704255213095,-0.06782548794013943,0.7371728193886125
age,hcpd,55.0,leak_family,0.8012894679913647,0.6346915079619728,0.9790667490568149
age,hcpd,84.0,leak_family,0.795640729037475,0.626793980175409,0.9794939471552282
attn,hcpd,76.0,leak_family,0.018432911323178564,-0.1040113725669849,0.7725062038805574
mr,abcd,83.0,leak_family,0.24337361333904914,0.05613891060903797,0.9026518650988549
mr,hcpd,11.0,leak_family,0.29291938464243467,0.06907047561779456,0.872559031936798
mr,hcpd,82.0,leak_family,0.3113297743076567,0.08390152583275656,0.8700025880903822
attn,abcd,42.0,leak_family,0.12282345037689792,-0.08907366737323197,0.8294185868228297
mr,hcpd,88.0,leak_family,0.32928299106771963,0.0993320640032429,0.8682836374109267
mr,abcd,71.0,leak_family,0.2465851574542192,0.057946114812460925,0.8970240269557855
age,abcd,56.0,leak_family,0.2344372291928357,0.033014686581591124,0.7953018605142437
mr,hcpd,10.0,leak_family,0.3107576360738676,0.08274610682843397,0.8898741538107228
age,abcd,42.0,leak_family,0.25001803202817374,0.03735027699612059,0.7975264563878433
mr,hcpd,31.0,leak_family,0.33190560774612743,0.09915955522065811,0.8647726743661955
attn,abcd,52.0,leak_family,0.12268695822673294,-0.08696798912277104,0.8173440905938978
age,hcpd,66.0,leak_family,0.7985117747243906,0.6314700077279143,0.9763972264217173
age,abcd,27.0,leak_family,0.24607858758288764,0.04199400930824759,0.7969366522335865
attn,abcd,9.0,leak_family,0.12897462076249067,-0.08630032950323963,0.8309564449896174
mr,hcpd,50.0,leak_family,0.3428737711372373,0.11056159545063349,0.8897945283384856
mr,hcpd,16.0,leak_family,0.3665491782030477,0.13226333920085198,0.884734710637245
age,abcd,64.0,leak_family,0.24489346799323972,0.03288211046249934,0.8215356940429647
mr,hcpd,40.0,leak_family,0.34576152908889246,0.11433231247411857,0.8696027165066778
attn,hcpd,6.0,leak_family,0.026668278897689378,-0.09392868781736374,0.7354726835186927
mr,hcpd,52.0,leak_family,0.3266048807152403,0.09605709545565078,0.8767643082537095
mr,hcpd,63.0,leak_family,0.3301776550954795,0.10044528367851258,0.878360462803379
mr,abcd,56.0,leak_family,0.2596899368900059,0.06543431134533062,0.8971977522617962
mr,hcpd,99.0,leak_family,0.3102810609871786,0.08317808909039548,0.8625850347090164
age,abcd,57.0,leak_family,0.24488167225322346,0.025753492723194715,0.8067951895236903
age,hcpd,96.0,leak_family,0.8011477799484287,0.634241102729095,0.975562029456479
mr,hcpd,36.0,leak_family,0.31612762259747995,0.08606126004703829,0.8800058551364078
attn,abcd,65.0,leak_family,0.13152410338368795,-0.09229983258950636,0.7830463019543387
attn,abcd,78.0,leak_family,0.12919615188305394,-0.08663273110448899,0.8294536267404253
attn,hcpd,45.0,leak_family,0.043383002404204195,-0.07730749962985373,0.7626626036712045
attn,abcd,53.0,leak_family,0.1161868341262964,-0.09077848894372709,0.8180779144243686
attn,hcpd,57.0,leak_family,0.007071212568256302,-0.11208045467971961,0.7566834194138556
age,abcd,16.0,leak_family,0.23983003734920735,0.04858041391972778,0.7918399941704289
attn,hcpd,21.0,leak_family,0.04125431237153164,-0.07940619373439639,0.7384661954611718
age,hcpd,16.0,leak_family,0.8079868285252763,0.6452202493406822,0.980884480838475
mr,abcd,57.0,leak_family,0.24758632639955025,0.05840052222032599,0.8998957031386807
mr,hcpd,41.0,leak_family,0.30430832455087986,0.07881633582146452,0.8773376662109995
attn,hcpd,28.0,leak_family,-0.026097170581193728,-0.12323409710846978,0.7013672017105582
mr,abcd,17.0,leak_family,0.26044589289082687,0.06605660751086262,0.9026493907710186
attn,hcpd,82.0,leak_family,0.057749612645898,-0.07032771034223573,0.7332252472372961
mr,abcd,2.0,leak_family,0.25722280983573165,0.06394342631289851,0.9050983430481696
age,hcpd,48.0,leak_family,0.8045991437679183,0.6399842363737854,0.9805957613238986
attn,hcpd,40.0,leak_family,0.03813056689053256,-0.08036412114927804,0.7380657785902404
attn,abcd,63.0,leak_family,0.12830323234861138,-0.08671819001398262,0.8318082590792895
attn,abcd,43.0,leak_family,0.1255712973510933,-0.0912786978088187,0.7951351493324447
attn,hcpd,43.0,leak_family,0.05350700314998242,-0.07338868672262944,0.7481523136795807
mr,abcd,24.0,leak_family,0.24878969833851533,0.059049307679430174,0.9056454877367
attn,abcd,81.0,leak_family,0.12674067501547132,-0.08703866220120449,0.8314741324951487
mr,abcd,52.0,leak_family,0.2541148698293496,0.062283305975557535,0.907710593988941
mr,abcd,65.0,leak_family,0.2519227280589628,0.060946018302957095,0.9032289012065202
mr,abcd,59.0,leak_family,0.2473926611751972,0.05873207703999739,0.9010808324792653
attn,abcd,21.0,leak_family,0.12145981789037302,-0.08857197960333374,0.8272377109120084
attn,abcd,75.0,leak_family,0.11040963670590291,-0.07615833638966985,0.6908276002187177
attn,hcpd,60.0,leak_family,0.013135007318122522,-0.1092944851275679,0.7418158340761037
attn,abcd,1.0,leak_family,0.12632299487238388,-0.09127291173635066,0.7946071353225396
age,abcd,29.0,leak_family,0.24284007250058331,0.037801207469637554,0.7977143607416644
mr,hcpd,53.0,leak_family,0.3319980228006026,0.09963226198350117,0.8843883706073288
age,abcd,2.0,leak_family,0.23995051119709573,0.043017345871747326,0.8166313069643356
mr,hcpd,62.0,leak_family,0.33567184437752445,0.10401684442077164,0.8779621491775476
age,abcd,81.0,leak_family,0.24023580309732373,0.03682710160835623,0.8025559451154836
attn,abcd,20.0,leak_family,0.11961876810568979,-0.0895966596851725,0.8299670722172977
attn,hcpd,71.0,leak_family,-0.03044949015412472,-0.13042898315018192,0.706550445420497
mr,hcpd,14.0,leak_family,0.36499876542517495,0.12786984117992795,0.8615385200287776
mr,hcpd,2.0,leak_family,0.3336194225136526,0.09943550184941197,0.8803394551945635
age,abcd,32.0,leak_family,0.25023324081250903,0.03780317014405965,0.802643900032724
age,hcpd,1.0,leak_family,0.7999517402607169,0.6316480284597971,0.9768030792065449
mr,abcd,69.0,leak_family,0.2476111605241935,0.05827485215702999,0.901045343243588
attn,abcd,49.0,leak_family,0.12080903361920235,-0.09426009600783658,0.77388420944737
age,hcpd,52.0,leak_family,0.8082701356838327,0.6435347309565986,0.9819238133637805
attn,hcpd,35.0,leak_family,-0.003233446099767945,-0.10405392427748006,0.6828380462995884
attn,hcpd,69.0,leak_family,0.005989853164903854,-0.10199143812011413,0.7150989324708672
age,abcd,43.0,leak_family,0.23699984631721188,0.03466075232255361,0.792030106969876
mr,hcpd,56.0,leak_family,0.3280280815507351,0.0970668168089055,0.8585667497342265
age,hcpd,45.0,leak_family,0.8097485072247254,0.646390708409927,0.9793734350172043
age,abcd,65.0,leak_family,0.24677172695285318,0.03432497485899788,0.8102765112689604
mr,hcpd,66.0,leak_family,0.3059162231688116,0.07597867187281937,0.8867767724316229
age,abcd,38.0,leak_family,0.24589440169035023,0.040508256090068584,0.8057591263836006
age,abcd,89.0,leak_family,0.252337929437129,0.06099701553083192,0.7944802703635945
age,abcd,18.0,leak_family,0.2470413801977963,0.04226108641681903,0.7941206923351047
age,abcd,87.0,leak_family,0.23984717905112224,0.037823715292894744,0.7961769475544331
attn,abcd,6.0,leak_family,0.11916880431724461,-0.0901255910398131,0.8311331807353183
attn,hcpd,53.0,leak_family,0.03130939083373849,-0.07876884766974546,0.703349111534206
mr,abcd,32.0,leak_family,0.2539828644650285,0.06203648388096905,0.9021129511759249
age,abcd,60.0,leak_family,0.24496165919217722,0.047912410553625606,0.7949826587580106
attn,abcd,0.0,leak_family,0.12911581744611986,-0.08574461068575512,0.8362793758011898
age,abcd,82.0,leak_family,0.23774720262429122,0.027296751495341498,0.79677035243379
mr,abcd,48.0,leak_family,0.2402180687905597,0.05439629589018724,0.899960548504152
age,hcpd,79.0,leak_family,0.7986301622321068,0.6311173935893762,0.9787916772058916
age,abcd,84.0,leak_family,0.2433310260342673,0.04554060650278158,0.7946089420691619
mr,hcpd,61.0,leak_family,0.346935307881805,0.11341107652783033,0.8904130961049961
attn,hcpd,66.0,leak_family,0.04750670810205928,-0.08343839431937239,0.7600346781888173
attn,abcd,83.0,leak_family,0.12593507202732604,-0.0865203616364223,0.6911391134946302
age,hcpd,76.0,leak_family,0.8011925167482933,0.6350617485639758,0.9783904987053875
mr,hcpd,58.0,leak_family,0.3116585958850607,0.08665648277547944,0.8748702695322602
mr,abcd,5.0,leak_family,0.25210443922249354,0.06110092602074746,0.903155702256095
age,abcd,4.0,leak_family,0.25280674497743744,0.033264904979994236,0.8221386580196484
attn,hcpd,3.0,leak_family,0.017561133733231288,-0.09437742477430922,0.7189721779095647
age,abcd,91.0,leak_family,0.23737330497921372,0.03442963498623308,0.8000938383688184
age,abcd,70.0,leak_family,0.24204499144539474,0.0377417352210877,0.800230713819329
age,hcpd,21.0,leak_family,0.7989834307232174,0.6308599206063874,0.9763603572828841
mr,abcd,82.0,leak_family,0.2514604175861539,0.06048572005506092,0.904182786104917
mr,abcd,37.0,leak_family,0.24500708398172388,0.05715670094734582,0.8966924841239736
age,abcd,44.0,leak_family,0.24882930789439264,0.048830749325451284,0.8019852006503324
attn,hcpd,88.0,leak_family,0.03644586837167365,-0.08118145560331991,0.7131699125026826
attn,abcd,14.0,leak_family,0.12210638832158453,-0.08896502200558021,0.8305427325516116
age,abcd,98.0,leak_family,0.24248396366961483,0.03208861353676318,0.7981084210092059
age,hcpd,73.0,leak_family,0.8111295061503873,0.6497229041618786,0.9801915932822395
attn,abcd,58.0,leak_family,0.11814495730644918,-0.09355604330719225,0.8036413001324217
age,abcd,3.0,leak_family,0.23471963230345055,0.03180963976252238,0.7978878854379874
age,abcd,67.0,leak_family,0.24029061787898146,0.029860127740549913,0.8022434284377952
attn,hcpd,17.0,leak_family,0.04839087464824513,-0.07633764747169391,0.7247646497261719
mr,abcd,0.0,leak_family,0.2578742905026291,0.06419107877792674,0.9045197484798334
mr,hcpd,13.0,leak_family,0.3508263711981614,0.11612348877191991,0.886339727082301
attn,hcpd,10.0,leak_family,0.09559325032823283,-0.04994572666464836,0.7734119636815343
age,abcd,62.0,leak_family,0.2435340758477876,0.03942692418726301,0.7993818840526994
mr,hcpd,59.0,leak_family,0.30345861962408344,0.07644571815787149,0.865132281460268
mr,hcpd,49.0,leak_family,0.30280036441852054,0.0747730006107602,0.8744787414071601
mr,hcpd,81.0,leak_family,0.3539566207913053,0.12111851247651628,0.8820693440490117
attn,abcd,79.0,leak_family,0.12652127717191342,-0.08864071186952627,0.8302011300274837
attn,abcd,93.0,leak_family,0.12957308324142747,-0.0857699955578679,0.7805590071404568
age,hcpd,62.0,leak_family,0.7963632147292293,0.6277920593240115,0.9796157420847494
age,hcpd,72.0,leak_family,0.8029189834648663,0.6389198190516825,0.9788538132670721
attn,abcd,95.0,leak_family,0.12486452135206441,-0.08695578808607252,0.8288249275484362
age,hcpd,78.0,leak_family,0.8066048573901677,0.6422458971510246,0.9813726010508401
age,abcd,21.0,leak_family,0.24858224512301316,0.03731548209063196,0.7968614670793752
age,hcpd,98.0,leak_family,0.8054098740230721,0.6408078641179188,0.982076316046524
