pheno,dataset,seed,leakage_type,r,q2,r_coef,feat_overlap,r_yp
mr,hcpddti,69.0,leak_covars,0.339473445380132,0.11448214654871114,0.9958834450400592,0.9906103286384976,0.9997245999872919
attn,hcpddti,6.0,leak_covars,0.07201956455595392,-0.08231652624428398,0.9086531051754965,0.8158672425551262,0.9089624497221533
age,hcpddti,64.0,leak_covars,0.7344452133629735,0.5389335201746636,0.9980409030600561,0.9971489665003563,0.998904828354633
age,hcpddti,58.0,leak_covars,0.734505423769957,0.5394355571748766,0.9971164807697022,0.9950017850767583,0.9988096826052892
mr,hcpddti,74.0,leak_covars,0.3238479217776901,0.10484752794247709,0.9941420981808852,0.9915057915057915,0.9998399382794008
age,hcpddti,38.0,leak_covars,0.7321310423699364,0.5355580516328126,0.9972841223622793,0.9971830985915493,0.9986783706932082
age,hcpddti,18.0,leak_covars,0.7224421695331288,0.5219225892496979,0.9972881260518994,0.9971119133574007,0.9983567151730306
mr,hcpddti,23.0,leak_covars,0.3650045613755055,0.12989651811293257,0.9771405012677025,0.9912216532553035,0.9003650631968049
age,hcpddti,56.0,leak_covars,0.7356278747005529,0.5390637473474565,0.9983463135984668,0.9975360788454769,0.9988475638990181
attn,hcpddti,36.0,leak_covars,0.05245858517577932,-0.09553918830363473,0.9394034097237347,0.8,0.9229985080725873
age,hcpddti,62.0,leak_covars,0.7295461013929673,0.531513457419722,0.9980706239834012,0.9940663176265271,0.9989027375103002
mr,hcpddti,22.0,leak_covars,0.36531134388359027,0.13332550366655238,0.9972122511068061,0.9907940161104718,0.9994176044984523
attn,hcpddti,94.0,leak_covars,0.02158098894781906,-0.14546249560611835,0.947692107743751,0.7943327239488117,0.9257767345882283
age,hcpddti,79.0,leak_covars,0.734313134316212,0.5370389829401403,0.99810122980156,0.9935506986743102,0.998884673689374
mr,hcpddti,95.0,leak_covars,0.3459004434784345,0.11819962527331562,0.9943959933059737,0.9929050059124951,0.9146413160728623
attn,hcpddti,95.0,leak_covars,0.030855093841299752,-0.13649028242030714,0.9409520166165286,0.8065116279069767,0.9317761796420729
mr,hcpddti,20.0,leak_covars,0.30465021008141446,0.0925550007902658,0.9984236026904071,0.9937718956792526,0.9998611069544762
age,hcpddti,52.0,leak_covars,0.730370426438583,0.533207083803136,0.9989197057435472,0.9978393950306086,0.9991402263152633
mr,hcpddti,45.0,leak_covars,0.372179737071964,0.13849936122245388,0.9922734874948578,0.9885931558935361,0.9991849512873154
attn,hcpddti,12.0,leak_covars,0.03635586450863103,-0.12749838418363657,0.9460833703077557,0.8012680367293398,0.9425769372278813
mr,hcpddti,54.0,leak_covars,0.37589942125268366,0.14101980487540766,0.9944415154607774,0.9889058913542463,0.9990550711220926
mr,hcpddti,82.0,leak_covars,0.33881483139649066,0.11293508848494738,0.9907533237087505,0.9890667707926591,0.9976980434469997
attn,hcpddti,1.0,leak_covars,0.08447864268080314,-0.10402266984616149,0.9354082971354376,0.7914207898320472,0.9304794859528112
age,hcpddti,17.0,leak_covars,0.7368633885783398,0.5424520309876568,0.9971548766024717,0.9964247407937076,0.9983828225952367
attn,hcpddti,92.0,leak_covars,0.09029772144418083,-0.0897775035931645,0.9301721963517734,0.7965182003165272,0.9240827340531619
mr,hcpddti,81.0,leak_covars,0.3120971905809342,0.09707087212779553,0.9930078852460185,0.993025958930647,0.999095714762097
mr,hcpddti,79.0,leak_covars,0.35372550671411446,0.12440091267077458,0.9977744708035958,0.9943117178612059,0.9997679670521027
attn,hcpddti,47.0,leak_covars,0.043749232699718255,-0.14193592297023816,0.9358337383588263,0.8333333333333334,0.9370104506363405
age,hcpddti,68.0,leak_covars,0.7349321223324069,0.5398778955887904,0.9975735302523078,0.9949367088607595,0.9987355981743579
attn,hcpddti,20.0,leak_covars,0.10129409932983927,-0.0969043616377907,0.937845947607726,0.8119189511323004,0.9337332283757692
age,hcpddti,25.0,leak_covars,0.7351199621264725,0.539670518182554,0.9968047833822091,0.9957597173144876,0.9984169271604171
mr,hcpddti,60.0,leak_covars,0.3391114393979272,0.11487854199229686,0.9954158395489628,0.9923691860465116,0.9997185164599013
mr,hcpddti,43.0,leak_covars,0.3510550284882331,0.12146842534011792,0.9924108796861728,0.9915188897455667,0.9995788829168504
mr,hcpddti,19.0,leak_covars,0.2132189181366462,0.026696280753896295,0.9863323702473624,0.9920424403183024,0.9977549588879601
age,hcpddti,55.0,leak_covars,0.7279180114462573,0.5296131606608657,0.9985362524554838,0.9978753541076487,0.9990606049607007
age,hcpddti,57.0,leak_covars,0.7275342252728504,0.5290366222865548,0.9982308104511031,0.9958188153310105,0.9989593936717895
attn,hcpddti,21.0,leak_covars,0.14839513087275472,-0.04140336354710317,0.9231374973461636,0.7957142857142857,0.9047958529495043
mr,hcpddti,91.0,leak_covars,0.40338442549748627,0.16245215521247136,0.8855902851374816,0.9933980582524272,0.971775054953057
mr,hcpddti,93.0,leak_covars,0.3597959725226291,0.12900015839946033,0.9946482563135087,0.9942374183634268,0.9125227737099842
mr,hcpddti,62.0,leak_covars,0.36941392551651353,0.13644960027556308,0.8724109856089698,0.9905288082083662,0.9578396830453565
attn,hcpddti,42.0,leak_covars,0.11674905784846924,-0.06049199400730032,0.9270190385848842,0.80835734870317,0.9377763278578878
age,hcpddti,31.0,leak_covars,0.7228134745927622,0.5222678685481289,0.9984834037591396,0.9975053456878118,0.9988254062820509
age,hcpddti,14.0,leak_covars,0.7454465969627104,0.5546131993087253,0.9984294994266388,0.996031746031746,0.9989229189675365
mr,hcpddti,2.0,leak_covars,0.2762837724735558,0.06899309740249193,0.9962954767111615,0.9901103081019399,0.999457997350611
age,hcpddti,95.0,leak_covars,0.7303550968065436,0.5331960365225714,0.998469071935131,0.9958246346555324,0.9989620725218543
mr,hcpddti,51.0,leak_covars,0.39624835295352934,0.15640125563111362,0.9945088061331155,0.9918032786885246,0.9994228625802458
attn,hcpddti,66.0,leak_covars,0.1261655313676892,-0.05774183754105944,0.9457287029958141,0.8195308760172332,0.9203208633597384
age,hcpddti,90.0,leak_covars,0.717042861303777,0.5140613586495582,0.995101418785694,0.9975702880944116,0.9982595556766202
age,hcpddti,41.0,leak_covars,0.7284204509280393,0.5300941787841945,0.9979289718145505,0.9957761351636748,0.998681419950563
mr,hcpddti,14.0,leak_covars,0.35678062424205514,0.1264254295024534,0.988834744900442,0.9858823529411764,0.9984968022111956
mr,hcpddti,41.0,leak_covars,0.39267646523690575,0.15332062604915564,0.996539054055114,0.9909125331313896,0.999831446940531
mr,hcpddti,75.0,leak_covars,0.3175156053654762,0.09447278613559251,0.8768072522958394,0.9872228485531755,0.9699990749882711
attn,hcpddti,57.0,leak_covars,0.07392251333617002,-0.11861890606849412,0.9304506506638407,0.8207276736493936,0.8991569079952905
age,hcpddti,85.0,leak_covars,0.719201215912936,0.5172428931798765,0.9984512883059555,0.9956958393113343,0.9990358999817999
age,hcpddti,12.0,leak_covars,0.721561766673531,0.52042890841154,0.9974388243088096,0.9953966005665722,0.9981657560017622
age,hcpddti,6.0,leak_covars,0.7406378736309097,0.5477077527742388,0.9971960766802556,0.9957552175451008,0.9983587121717392
mr,hcpddti,59.0,leak_covars,0.33927972440792875,0.1134235552093531,0.9927100769585157,0.9922269724057521,0.9992946003197198
age,hcpddti,35.0,leak_covars,0.7290612376845577,0.5309152885322189,0.9976108390238498,0.9958202716823407,0.9987010724091919
mr,hcpddti,5.0,leak_covars,0.2140514932563128,0.04358253349809682,0.9847008046070802,0.990715667311412,0.9997549114833715
mr,hcpddti,56.0,leak_covars,0.36666761649063623,0.13444251992223322,0.9955659569642477,0.9948090470893586,0.9995515395722039
mr,hcpddti,9.0,leak_covars,0.3295153949133224,0.10655245440984484,0.9938212612794154,0.9925490196078431,0.99943495162097
age,hcpddti,39.0,leak_covars,0.7283749878734841,0.5303478533554004,0.9976900977065578,0.9971611071682044,0.9983819173172956
attn,hcpddti,96.0,leak_covars,0.06869302069449341,-0.1189244877828457,0.9417514227310617,0.8231322152036593,0.9377321884382763
mr,hcpddti,85.0,leak_covars,0.37096688941693234,0.13751916351714533,0.9945326267762773,0.9883359253499222,0.999005790098778
mr,hcpddti,65.0,leak_covars,0.36362717290698143,0.1321649110580324,0.9922360271920873,0.9880216383307573,0.999373836655688
age,hcpddti,60.0,leak_covars,0.730269715814526,0.5326468948806395,0.9968353862439532,0.9975820379965458,0.9982880215600506
age,hcpddti,0.0,leak_covars,0.7247916465493465,0.5249396667767148,0.9974451743572588,0.9961565338923829,0.9987705378244565
mr,hcpddti,87.0,leak_covars,0.3762754961699961,0.14119702645161847,0.954275181613036,0.9894324853228963,0.8389748523765244
mr,hcpddti,68.0,leak_covars,0.3761544958749683,0.13977558864759876,0.9952255896697502,0.9892679187428134,0.9996352217420096
attn,hcpddti,11.0,leak_covars,0.08905678275512398,-0.1102560827673833,0.9445731143360168,0.7995157384987893,0.9351803517723235
mr,hcpddti,1.0,leak_covars,0.34555318398907686,0.11868133728638908,0.9967425921783795,0.9896353166986565,0.9995985603732778
age,hcpddti,47.0,leak_covars,0.7410746820785921,0.5483200176990204,0.9988102701690194,0.9968073785030153,0.9990901339575045
mr,hcpddti,46.0,leak_covars,0.37338707790858366,0.13656741244928317,0.9941482933680877,0.991375931007448,0.999472765557594
age,hcpddti,16.0,leak_covars,0.7223954257836311,0.5217256437364766,0.9982564350919669,0.9979159430357764,0.998977099938281
mr,hcpddti,83.0,leak_covars,0.33924815290278393,0.11351600999981004,0.997267682147628,0.9911182882519176,0.9998100453810536
age,hcpddti,53.0,leak_covars,0.733339518720075,0.5376902497934759,0.9982433868422091,0.9964539007092199,0.99887661456489
age,hcpddti,59.0,leak_covars,0.7355648923851712,0.5404746753776177,0.9990862374863343,0.9978354978354979,0.9991056786036939
age,hcpddti,26.0,leak_covars,0.7334766128770848,0.5377960206996819,0.9959820390892994,0.9964763918252291,0.9981398681504565
age,hcpddti,88.0,leak_covars,0.7314943229284545,0.5345266540848639,0.9973187468190308,0.9957522123893805,0.9983689854023928
attn,hcpddti,7.0,leak_covars,0.1049701819631625,-0.07448354756953313,0.9313482493443361,0.8050179211469534,0.9324965393495201
mr,hcpddti,39.0,leak_covars,0.2873565877572456,0.08216045876828237,0.991642934900573,0.9917075009423294,0.9995631946802356
attn,hcpddti,38.0,leak_covars,0.08084638526815051,-0.10940295328200511,0.9505774932371794,0.8331742243436754,0.9291543562178972
mr,hcpddti,12.0,gold_zscore,0.39407272928123155,0.15427850735829995,0.9999734010335185,1.0,0.9963170728702323
age,hcpddti,65.0,gold_zscore,0.7398369271230218,0.54620651134007,0.9999944159001162,1.0,0.999827106934169
age,hcpddti,70.0,gold_zscore,0.7355582632401891,0.5397504158615312,0.9999967313368643,1.0,0.999811472692932
mr,hcpddti,11.0,gold_zscore,0.27756624111066774,0.073355156570856,0.9999914180715888,1.0,0.9990367288605172
mr,hcpddti,21.0,gold_zscore,0.2685434711806242,0.0679931492897724,0.9999933439957897,1.0,0.9979007921193257
mr,hcpddti,50.0,gold_zscore,0.3235659780026769,0.104688248291403,0.9999884278601734,1.0,0.9986158663694005
attn,hcpddti,15.0,gold_zscore,0.155853599873153,-0.036835396417379984,0.9999691684034695,1.0,0.9989908536652076
mr,hcpddti,26.0,gold_zscore,0.4011788204081087,0.16057309938304232,0.9999845404640031,1.0,0.9966981965600664
age,hcpddti,7.0,gold_zscore,0.7254129327905697,0.5261368003230884,0.9999960173765238,1.0,0.9994128821980567
age,hcpddti,92.0,gold_zscore,0.7228903043906055,0.5223610473020064,0.9999951346467849,1.0,0.9995262756281208
age,hcpddti,86.0,gold_zscore,0.7321087326325647,0.5355588507592906,0.9999986410897682,1.0,0.9998474719612098
mr,hcpddti,84.0,gold_zscore,0.34802892436226107,0.1206127185702841,0.9999984904990926,1.0,0.9951045555806439
attn,hcpddti,10.0,gold_zscore,0.03947298885192618,-0.10258766584663648,0.9996554363340988,1.0,0.9927600786773172
mr,hcpddti,94.0,gold_zscore,0.34981515249865847,0.12096328080173635,0.9999430784777675,1.0,0.9961255271958905
attn,hcpddti,83.0,gold_zscore,0.11061151796896619,-0.045127512072664855,0.9998956863060996,1.0,0.9983080695194623
attn,hcpddti,5.0,gold_zscore,0.08405635291832839,-0.1073582002187583,0.9999486721148723,1.0,0.9992977786622552
age,hcpddti,22.0,gold_zscore,0.7315959911591658,0.5351593173280049,0.9999926063637186,1.0,0.9988817338442507
mr,hcpddti,34.0,gold_zscore,0.2124878395438831,0.043523885357138914,0.9999489220870404,1.0,0.9924857586401157
age,hcpddti,44.0,gold_zscore,0.7349079945598772,0.5395272669522853,0.9999983112205953,1.0,0.9993038724321419
attn,hcpddti,17.0,gold_zscore,0.08717660283126236,-0.09114719713431119,0.9999286816800952,1.0,0.9995289903841766
attn,hcpddti,48.0,gold_zscore,0.14339126862740345,-0.026800287285375646,0.9999570851230672,1.0,0.9987743006602356
mr,hcpddti,66.0,gold_zscore,0.3366029626806216,0.11233134426797065,0.9999805788620225,1.0,0.993101907840538
age,hcpddti,1.0,gold_zscore,0.7236116217177593,0.523431523085536,0.9999951530391215,1.0,0.9994439800453789
age,hcpddti,40.0,gold_zscore,0.7234226210999112,0.5231291123626283,0.9999968966100652,1.0,0.9995966433324117
attn,hcpddti,86.0,gold_zscore,0.11306286586455769,-0.0810922233943947,0.9997972855116978,1.0,0.9986416067499091
age,hcpddti,4.0,gold_zscore,0.7383609154215418,0.5441080578535562,0.9999899144368428,1.0,0.9995483530050646
attn,hcpddti,45.0,gold_zscore,0.09350036318112452,-0.0860945954697867,0.9997408154948745,1.0,0.9958831361046198
age,hcpddti,24.0,gold_zscore,0.7230304215953494,0.5224029273091282,0.9999935347686162,1.0,0.9997752265304677
attn,hcpddti,93.0,gold_zscore,0.11130975889564212,-0.055950576298886556,0.9999517445787369,1.0,0.9987813855674199
attn,hcpddti,99.0,gold_zscore,0.06265339778188668,-0.09207840905334219,0.9997186449890362,1.0,0.9955614024158723
attn,hcpddti,90.0,gold_zscore,0.09944630857454807,-0.06961844104955461,0.9999596860507382,1.0,0.9991032637642726
mr,hcpddti,8.0,gold_zscore,0.3043236785842147,0.09211109017682328,0.9998854162219405,1.0,0.9976086126966303
mr,hcpddti,53.0,gold_zscore,0.39514275711183994,0.15458634915003044,0.9999822018347012,1.0,0.995134226535923
mr,hcpddti,16.0,gold_zscore,0.4005617371187806,0.16000490174659154,0.9999883393307254,1.0,0.9994920642264281
mr,hcpddti,57.0,gold_zscore,0.3129493270594979,0.09771334407704946,0.9999641381058348,1.0,0.9981888433096373
attn,hcpddti,78.0,gold_zscore,0.009432838014655815,-0.12864106454199642,0.9999114411786466,1.0,0.9971668104665331
attn,hcpddti,0.0,gold_zscore,0.1606258368220154,-0.022986916069045904,0.9999384626867247,1.0,0.9994401631696422
mr,hcpddti,47.0,gold_zscore,0.32337615288125393,0.10442846846739318,0.9999930845141947,1.0,0.9989077838214163
attn,hcpddti,64.0,gold_zscore,0.11060661813832215,-0.05157553396351244,0.9999547473304874,1.0,0.9982922066470001
attn,hcpddti,73.0,gold_zscore,0.04817169141947121,-0.08411966084403644,0.999632308744057,1.0,0.9948684096196884
mr,hcpddti,88.0,gold_zscore,0.28821689826562386,0.08273340718770528,0.999992256023259,1.0,0.9956481965686115
attn,hcpddti,3.0,gold_zscore,0.1287356577344072,-0.05502113704422551,0.9996455243509962,1.0,0.9954310485369711
age,hcpddti,33.0,gold_zscore,0.7288915825300758,0.5302532205309949,0.9999919042335514,1.0,0.9991007956491815
mr,hcpddti,7.0,gold_zscore,0.2373929489548909,0.05524626267944244,0.9999731382976417,1.0,0.9988140626215406
age,hcpddti,61.0,gold_zscore,0.7221092104556103,0.5205810808270066,0.9999946452623311,1.0,0.9997555449312677
mr,hcpddti,61.0,gold_zscore,0.40556313413351197,0.16438361386751943,0.9999661303193634,1.0,0.9969665296291649
age,hcpddti,46.0,gold_zscore,0.7284790594538804,0.5301540954126748,0.9999965627862658,1.0,0.9995056085464601
mr,hcpddti,27.0,gold_zscore,0.37496918248407324,0.1405249310759804,0.9999541430900623,1.0,0.9993770886342851
attn,hcpddti,16.0,gold_zscore,0.14665460513725434,-0.029486902465414744,0.9996803902006686,1.0,0.9883537263541678
mr,hcpddti,36.0,gold_zscore,0.3260877764131888,0.10471533692423496,0.9999611785153366,1.0,0.9980422332252882
attn,hcpddti,9.0,gold_zscore,0.11416988292276453,-0.05755486504885554,0.9998698859448363,1.0,0.9972771792774813
mr,hcpddti,35.0,gold_zscore,0.39960406231161955,0.15878508047302398,0.9999206390049308,1.0,0.9984262071304708
age,hcpddti,27.0,gold_zscore,0.7307872625240243,0.533538650384949,0.99998137348196,1.0,0.9991357487642359
age,hcpddti,36.0,gold_zscore,0.7271441323408665,0.5281014512817617,0.9999912931633181,1.0,0.9993047972172666
age,hcpddti,75.0,gold_zscore,0.7335671191992653,0.5375967349909222,0.9999957282349751,1.0,0.9994822307803755
age,hcpddti,99.0,gold_zscore,0.730813574876419,0.5336342854232815,0.9999971069805994,1.0,0.9996935974712053
age,hcpddti,71.0,gold_zscore,0.7339020671880545,0.5383029036110386,0.9999989117402328,1.0,0.9995760046413338
mr,hcpddti,28.0,gold_zscore,0.2825612150874449,0.0793560484682373,0.999964983868292,1.0,0.9960373228600222
mr,hcpddti,77.0,gold_zscore,0.20966590308514055,0.04047736124321977,0.9999952294586673,1.0,0.9943821123509384
age,hcpddti,20.0,gold_zscore,0.7206185063820053,0.5189301472904979,0.9999804263502392,1.0,0.9990960544796396
age,hcpddti,23.0,gold_zscore,0.7406481454615874,0.5480101729183839,0.9999980146322767,1.0,0.9996272494526047
mr,hcpddti,70.0,gold_zscore,0.37260753630186133,0.13837526394677768,0.9999684841897679,1.0,0.9965085040930624
mr,hcpddti,40.0,gold_zscore,0.35142086571237413,0.12299960241865426,0.999963160398854,1.0,0.9980413030312384
attn,hcpddti,71.0,gold_zscore,0.1064061196522258,-0.07494901176759461,0.9999397281748719,1.0,0.9986075703783137
age,hcpddti,93.0,gold_zscore,0.720263521661537,0.518681900228396,0.9999945374540394,1.0,0.9996340767343617
mr,hcpddti,38.0,gold_zscore,0.40043988458190816,0.15986033053220305,0.9999561681772013,1.0,0.9979270362072034
attn,hcpddti,88.0,gold_zscore,0.08837748691528687,-0.0933620413643319,0.9998302810188321,1.0,0.996530372549485
attn,hcpddti,40.0,gold_zscore,0.11959517835782324,-0.044754268101577566,0.9997378914348635,1.0,0.998686699345796
mr,hcpddti,80.0,gold_zscore,0.30676164590132315,0.0932868058078059,0.9999709321526323,1.0,0.9969451608596999
