pheno,dataset,sample_size,resample_seed,perfeat,kfold_seed,leakage_type,r,q2,r_yp,r_gold
attn,hbn,300,8,0.05,4,leak_feature,0.6918165193233097,0.46660431116553713,0.5839239289438334,0.03203897174831584
age,hbn,300,2,0.05,8,leak_feature,0.780041044426664,0.6064068110850926,0.9518158353765969,0.7203629931562899
mr,pnc,400,9,0.05,3,leak_feature,0.6749213707714983,0.4476658336814735,0.6757603406962406,0.18257888196491617
mr,hbn,300,7,0.05,7,leak_feature,0.49217951112977765,0.17936535280512955,0.691453232415335,0.24339769174678852
age,pnc,200,5,0.05,5,leak_feature,0.7385304512886718,0.5437882758835391,0.8144237330194947,0.4494923559511368
mr,hcpd,400,7,0.05,7,leak_feature,0.4898422719150766,0.22752302423313597,0.8311483261788902,0.2808179701291988
mr,hcpd,300,1,0.05,9,leak_feature,0.496461296339342,0.23773291759730497,0.8238855446928341,0.2574019233342459
attn,hbn,300,3,0.05,3,leak_feature,0.6963153458234655,0.4809195054052974,0.5640882909192767,0.0340789998591352
attn,hcpd,100,1,0.05,4,leak_feature,0.7573617836557973,0.4700821874191208,0.5558823472798932,0.07564330647629887
mr,hbn,200,5,0.05,0,leak_feature,0.5040130206255832,0.14299436007959188,0.2690254881081921,0.1188744526570154
mr,abcd,200,5,0.05,6,leak_feature,0.7071088739111696,0.3911193088733147,0.2585398341233357,-0.08497954355664444
attn,abcd,100,8,0.05,4,leak_feature,0.8250141251788068,0.5634486960546219,0.13748932322854154,-0.24582498887682822
attn,hcpd,400,7,0.05,6,leak_feature,0.528538249644175,0.25501072491197074,0.6304046181440456,-0.038515567914965465
attn,hbn,100,6,0.05,5,leak_feature,0.7362337451640868,0.42375902878055405,0.15636797786914014,-0.1839347765979879
attn,hbn,300,3,0.05,2,leak_feature,0.6882665791061059,0.4687853095754426,0.47912271398223394,-0.06395407732851056
age,pnc,100,1,0.05,0,leak_feature,0.8286942144128442,0.6677079184731483,0.6785983296063162,0.3779268007075059
attn,abcd,300,7,0.05,2,leak_feature,0.7158917565789524,0.49595105544028606,0.49677174128369617,-0.001158833814594079
attn,hbn,100,8,0.05,9,leak_feature,0.8177485156650534,0.5631939736727948,0.26327164153330435,-0.11029181679023581
mr,pnc,300,4,0.05,3,leak_feature,0.6626804013639176,0.4304538683713389,0.7155957373900196,0.17515017302628152
age,pnc,100,3,0.05,0,leak_feature,0.823795069368844,0.6717641947560627,0.6713173875842288,0.363375681461138
age,pnc,100,9,0.05,1,leak_feature,0.8525135531790613,0.7151257514162601,0.7823795472899132,0.47946719597029813
attn,hbn,300,1,0.05,7,leak_feature,0.6706011057318764,0.4368011052296542,0.546653485228325,-0.006279684912730237
mr,pnc,100,8,0.05,5,leak_feature,0.7704852336885779,0.5646881990519756,0.40457874898461355,-0.0284011977800636
attn,abcd,200,0,0.05,3,leak_feature,0.7500481861965093,0.5392954780932173,0.7165964940434338,0.21553002133637758
age,hcpd,200,0,0.05,7,leak_feature,0.8022379889707612,0.6343648185332861,0.957526607482794,0.7062913119232215
mr,hcpd,200,7,0.05,1,leak_feature,0.39445491856377096,0.13510761568990104,0.7991262968405264,0.25456701031673384
age,hcpd,400,7,0.05,9,leak_feature,0.8038878221302153,0.6424384954450804,0.9554251070900213,0.7857131109231056
attn,hcpd,300,6,0.05,7,leak_feature,0.5198059450397015,0.24708198559813555,0.7144412903419484,-0.013446722640821807
attn,abcd,200,7,0.05,8,leak_feature,0.7665813840144727,0.5341114843917318,0.3576731448871859,-0.09045850222834564
attn,pnc,100,5,0.05,8,leak_feature,0.7405337944929143,0.31986723406806894,0.540396285257645,0.10020620746330841
age,abcd,100,0,0.05,1,leak_feature,0.8082596272849336,0.603218860535571,0.32607830120451753,-0.05228294941259067
mr,pnc,100,3,0.05,3,leak_feature,0.7595904100766259,0.3590106123579234,0.6839289197258461,0.2830649522100753
mr,pnc,300,9,0.05,3,leak_feature,0.7718084210648645,0.5736079471822855,0.6526620201317342,0.27403727143468615
mr,abcd,100,2,0.05,0,leak_feature,0.7095746082335518,0.40971808463040527,0.4866360130175336,0.015120210108114594
age,hcpd,200,0,0.05,2,leak_feature,0.8076548708756798,0.6427010195437879,0.950861471802684,0.711900882497821
mr,pnc,300,0,0.05,9,leak_feature,0.7510291211513602,0.5538779032870162,0.7124107683557652,0.29205618127572947
mr,hbn,200,8,0.05,3,leak_feature,0.4936932756609482,0.1778011020312984,0.5833227707791585,0.13503657321503043
mr,hcpd,400,2,0.05,2,leak_feature,0.4783377084050024,0.2170479667895977,0.848917259550815,0.30416309074047987
age,hcpd,200,0,0.05,3,leak_feature,0.8071180220407528,0.6394635124689365,0.9386855780800636,0.6889172370597149
mr,pnc,300,0,0.05,0,leak_feature,0.7221065871795193,0.5063940380849602,0.6451885762615209,0.23436435449727902
attn,hcpd,100,4,0.05,6,leak_feature,0.7807120925702269,0.49229974654694253,0.3097475796233075,-0.14694614452932642
attn,pnc,300,0,0.05,2,leak_feature,0.58927521203085,0.2403146286371035,0.571186529202216,0.004369427113196565
age,hbn,200,2,0.05,4,leak_feature,0.7750839785000136,0.5969815524329793,0.944307225069771,0.6784114686689349
mr,pnc,200,5,0.05,6,leak_feature,0.7451966377873008,0.5141448888158939,0.4235911348448085,0.09988394499183123
attn,hcpd,200,9,0.05,1,leak_feature,0.7062159963138007,0.4560490405118669,0.5490233264285699,0.029485579881118978
attn,hbn,100,4,0.05,8,leak_feature,0.7735622802584233,0.37349523109144267,0.1312511707822957,-0.2294406468232945
age,abcd,100,0,0.05,6,leak_feature,0.8593151519110671,0.6677251784880531,0.21335801442737512,-0.16688542707206175
attn,abcd,400,7,0.05,8,leak_feature,0.6666776783856974,0.4361503419449152,0.6943605471038377,0.1110343076133114
attn,abcd,200,4,0.05,6,leak_feature,0.713593626902268,0.5038178815596794,0.638424045037797,0.16332597756728037
attn,pnc,200,7,0.05,8,leak_feature,0.7510571178414716,0.3494054615665395,0.372420506481825,-0.12704697928326392
mr,abcd,300,1,0.05,6,leak_feature,0.5031134599863486,0.24875569723778135,0.4924360595757537,0.016703527175026153
mr,hbn,300,0,0.05,8,leak_feature,0.5203993339061415,0.19029701930326204,0.6995097686478252,0.3108445333098451
age,hcpd,300,6,0.05,2,leak_feature,0.818941833203542,0.6704264245139807,0.9464738379735389,0.7893363474220322
age,hcpd,200,4,0.05,9,leak_feature,0.8665465627860099,0.7492115231324638,0.9507216888595426,0.8143783284921678
age,hbn,100,2,0.05,7,leak_feature,0.8229331466745623,0.6722829499063587,0.9479692667791173,0.699471522692947
attn,hcpd,300,7,0.05,8,leak_feature,0.555590454674851,0.30424317036188986,0.5943525095629452,-0.0352930113797574
age,pnc,200,6,0.05,4,leak_feature,0.81351220564905,0.6480593338175111,0.861919721893734,0.5523640385909837
mr,hbn,100,0,0.05,4,leak_feature,0.5347629777171551,0.16998137534846824,0.4523884996478481,0.20578518291299652
age,pnc,400,7,0.05,7,leak_feature,0.7632998224846672,0.5765234536436471,0.844294651318138,0.5578141565889778
age,hcpd,300,5,0.05,5,leak_feature,0.8132823558021254,0.6536715927955996,0.9673866633422171,0.751522758540043
attn,hcpd,100,3,0.05,3,leak_feature,0.8026548444731585,0.5632133182569887,0.51125523726759,0.032835180622427226
age,hbn,400,6,0.05,1,leak_feature,0.7646193711603465,0.5803090777808972,0.9438601482918518,0.721037260808485
age,hbn,400,4,0.05,7,leak_feature,0.7425031039806368,0.5506075482550948,0.9408593227207843,0.6617017756627661
attn,abcd,300,7,0.05,4,leak_feature,0.6186155849936186,0.36018529726395365,0.41730870479586285,-0.025309090580136438
attn,hbn,200,1,0.05,0,leak_feature,0.6925150911987391,0.4394942063806596,0.423556217177596,-0.11715014593124759
age,pnc,400,3,0.05,1,leak_feature,0.7661756206369799,0.5794729708547872,0.9018357683771021,0.6157905610419759
attn,hbn,300,7,0.05,1,leak_feature,0.7033369596510073,0.48586075691314434,0.5887589364730555,0.056092349980907966
age,pnc,100,8,0.05,8,leak_feature,0.8430043265574917,0.7033079830633098,0.7745477767207792,0.508793592566567
age,hcpd,100,9,0.05,0,leak_feature,0.8182277528846394,0.6603523695457694,0.9132283239665907,0.6385645323714876
age,abcd,300,9,0.05,2,leak_feature,0.766412125397208,0.5826052591605526,0.44294596861204216,-0.031158930282008702
age,pnc,200,1,0.05,4,leak_feature,0.8330169270140589,0.681787293123757,0.8365805228266296,0.5659196231788891
attn,pnc,100,7,0.05,9,leak_feature,0.6729807736993476,0.4220743774273785,0.2582752874406806,-0.1568063286178143
age,hbn,300,6,0.05,2,leak_feature,0.8106463421202215,0.6528260584434011,0.9377603101853061,0.7114160200235632
attn,pnc,100,2,0.05,9,leak_feature,0.7144226782576967,0.354869232270138,0.5028014215684303,-0.014642793724651458
age,hcpd,100,9,0.05,7,leak_feature,0.8477028370539217,0.7144210511893561,0.9058707308067921,0.6780186202368799
mr,hcpd,200,9,0.05,1,leak_feature,0.5232064765253961,0.25923118171589077,0.7779614034761535,0.2201422148111585
age,hbn,100,3,0.05,3,leak_feature,0.7812410045182165,0.6039994065541339,0.795200784367655,0.5275033648200038
mr,hbn,400,5,0.05,9,leak_feature,0.4611562726072038,0.13380017045781223,0.5096620684366933,0.1642490894348386
mr,hcpd,100,9,0.05,4,leak_feature,0.47184179767234347,0.2122149356160803,0.7223632580888153,0.26569758981734704
mr,abcd,400,9,0.05,3,leak_feature,0.6052854770422545,0.35037312175273516,0.6673868522371209,0.09476058642285932
age,hbn,100,6,0.05,5,leak_feature,0.7855490911587868,0.6042870380711746,0.8412492316496337,0.5483174761193451
attn,pnc,100,8,0.05,3,leak_feature,0.7550658220589962,0.3950323828234019,0.39026039465604256,-0.05323683568193136
mr,hcpd,300,4,0.05,0,leak_feature,0.5170179536384568,0.25466717052431753,0.8622868399454972,0.3027319174430586
mr,hbn,400,4,0.05,0,leak_feature,0.5448889548015216,0.21572815624953556,0.6600412173534383,0.2777016875196041
mr,pnc,400,5,0.05,9,leak_feature,0.6603592699202155,0.426532538855404,0.6707866007494363,0.17037545772648877
age,hbn,400,5,0.05,3,leak_feature,0.7391843509425013,0.5458826771020711,0.9404605416636187,0.6380874546515536
mr,hcpd,300,3,0.05,0,leak_feature,0.48819483346714027,0.2271767642276279,0.8171177034471152,0.22110364199769958
age,pnc,400,2,0.05,0,leak_feature,0.7738331950011192,0.5987252738418569,0.8460358212236668,0.58733054818924
attn,hbn,100,3,0.05,7,leak_feature,0.7091080292380318,0.25509236707483496,0.3561957128305544,-0.10348826481224287
age,abcd,100,6,0.05,3,leak_feature,0.800262208542594,0.2981145689765431,0.11404288111619713,-0.21727933740036706
mr,pnc,300,2,0.05,0,leak_feature,0.6592511504190217,0.430741283553565,0.7407647241772951,0.20685472772606675
mr,hbn,400,3,0.05,1,leak_feature,0.4991545068666147,0.18662821746775782,0.6756493664155167,0.19294191940580893
age,hcpd,100,0,0.05,7,leak_feature,0.8142166432029038,0.6355308782733146,0.924436961531959,0.6378204604125808
attn,pnc,100,8,0.05,4,leak_feature,0.7482776877567099,0.3201698052557437,0.17294072361101986,-0.2243628211082889
age,abcd,200,4,0.05,4,leak_feature,0.753298406843337,0.5594027422838432,0.6716144556990548,0.19141366064354215
attn,abcd,400,7,0.05,9,leak_feature,0.598110395219315,0.34288396841622537,0.6754565084624397,0.0964265806561265
age,pnc,200,6,0.05,1,leak_feature,0.7978350757728132,0.6266407799298054,0.8611835470433155,0.5264538320052495
mr,hcpd,400,5,0.05,7,leak_feature,0.4786720306647257,0.22030639431855514,0.8621840360664331,0.3087042950157846
age,pnc,400,0,0.05,8,leak_feature,0.7420195870823879,0.5466123229811662,0.8687735687030467,0.5095220851513877
attn,pnc,200,8,0.05,2,leak_feature,0.6617123998442621,0.38091770001615133,0.5724846713808517,0.09072276788884359
mr,pnc,300,1,0.05,8,leak_feature,0.6551319157644951,0.4119895455004938,0.7485857992985111,0.2945882008829936
attn,hcpd,300,6,0.05,0,leak_feature,0.5195432724650048,0.24845063756579466,0.7279923379968989,0.02830060305802218
mr,hbn,100,6,0.05,0,leak_feature,0.8067995098872829,0.2615273399154785,0.13840519175231905,0.07846973227143854
attn,hcpd,100,3,0.05,8,leak_feature,0.8103262311281266,0.5234949069159853,0.529169125500898,0.05927515935098367
age,hbn,100,9,0.05,7,leak_feature,0.7171117806966025,0.5045233749878921,0.9259793932488936,0.5599687228457846
age,abcd,300,7,0.05,3,leak_feature,0.7544907725517894,0.5567212364409513,0.46637855249942445,0.0046774045100588845
attn,abcd,200,2,0.05,8,leak_feature,0.7632089556177127,0.5649134374906244,0.7509066477767298,0.2673519689550556
attn,hcpd,300,5,0.05,2,leak_feature,0.6919512802679191,0.40531248787970076,0.6247442947716526,0.0544807631818623
mr,pnc,200,0,0.05,8,leak_feature,0.7986975104378335,0.5946594787290718,0.5151766623572028,0.23885804471986574
attn,hbn,400,0,0.05,9,leak_feature,0.6435012774655947,0.4135622697484759,0.6165596107640862,0.02017590635360649
age,abcd,200,2,0.05,4,leak_feature,0.7293861636156438,0.5298580558012775,0.6757899006528085,0.11526505238433585
mr,pnc,100,9,0.05,0,leak_feature,0.7614366652990917,0.5130207969072997,0.4549360487792633,0.1086120254060638
attn,hcpd,100,7,0.05,9,leak_feature,0.45025175408255386,0.17816444219699412,0.48210029986363806,-0.1550018622935558
attn,pnc,100,0,0.05,3,leak_feature,0.6155395264269277,0.22077689959657698,0.46308817598586915,0.13374964085843916
attn,abcd,200,3,0.05,5,leak_feature,0.8011685506744974,0.5844363280937958,0.5747931191367918,0.1337261470775439
attn,hbn,100,1,0.05,9,leak_feature,0.730717747615346,0.3942913393299945,0.3800647506717578,0.035859793386198324
mr,pnc,100,6,0.05,1,leak_feature,0.7030664196434611,0.3385874866991977,0.645424088054307,0.12776744608905724
age,hcpd,300,2,0.05,0,leak_feature,0.7952618123580386,0.6278049270793793,0.9755773325757859,0.7524615157949416
age,hbn,300,0,0.05,9,leak_feature,0.8020045838711399,0.6387497841848845,0.9539686658250847,0.6998057941628022
attn,abcd,200,7,0.05,6,leak_feature,0.7771521057948817,0.5526265138976886,0.34164844177882286,-0.0515655297020752
attn,abcd,400,5,0.05,2,leak_feature,0.717940163014723,0.5013647942060533,0.6076357118519401,0.060212184243470274
attn,hcpd,200,6,0.05,2,leak_feature,0.5643655500257466,0.2786471734936711,0.5903092579896524,-0.10715161874634965
attn,pnc,200,6,0.05,2,leak_feature,0.7433726577147685,0.525437363279899,0.2939120049911211,-0.07059043328370818
age,pnc,100,8,0.05,2,leak_feature,0.8288904342677024,0.67577479012057,0.6717540288842252,0.3967363343940284
mr,hcpd,200,4,0.05,6,leak_feature,0.49288018080828366,0.22576520389876775,0.8079184264005592,0.20253757558745242
age,hbn,200,7,0.05,1,leak_feature,0.7793795759891969,0.6029417641616179,0.9202910903296587,0.6094746940210345
mr,pnc,100,0,0.05,8,leak_feature,0.8106451427629312,0.3719746866099797,0.3698891886700582,0.1419259516219241
attn,pnc,300,1,0.05,2,leak_feature,0.6787179990284625,0.3613574945180358,0.4513544760445906,-0.018478022104994614
age,hcpd,400,9,0.05,7,leak_feature,0.8121397222676952,0.6542350702941305,0.9666125788552471,0.7722842876670837
age,abcd,100,1,0.05,1,leak_feature,0.8375235203664614,0.6243339037469828,0.5893135951945122,0.2525260049463658
age,abcd,200,5,0.05,3,leak_feature,0.6821800709582495,0.39310104966806114,0.40154853066191015,-0.04053527783567691
age,pnc,100,0,0.05,0,leak_feature,0.8382828603430283,0.6836541680922519,0.5527213896488822,0.22134480219579644
attn,hcpd,400,4,0.05,2,leak_feature,0.5819894209725675,0.30374381879811696,0.7201432686801187,0.05195786677287622
age,pnc,100,5,0.05,5,leak_feature,0.771148908091924,0.5274677330707964,0.715710680889981,0.401379042343076
mr,hbn,300,1,0.05,3,leak_feature,0.5233207195889391,0.19589650848350715,0.6534480559579333,0.23868709621479292
age,hcpd,200,7,0.05,6,leak_feature,0.7775806411884091,0.5901022285231982,0.9428553999821395,0.6915621782209327
mr,abcd,300,6,0.05,2,leak_feature,0.7138535691677895,0.48650855864835296,0.6130475928427171,0.07562725069320755
attn,abcd,400,0,0.05,7,leak_feature,0.6631883604744988,0.430180969792472,0.7656837660793097,0.20598559194130103
attn,pnc,100,0,0.05,5,leak_feature,0.5623515884139009,0.1957574670509744,0.45858448610760855,0.009775563224790867
mr,hcpd,200,4,0.05,3,leak_feature,0.5422264833180601,0.271696779810951,0.8066759095723031,0.24765785009573718
age,pnc,200,9,0.05,5,leak_feature,0.796990218304345,0.6220832445624077,0.8386043818804909,0.5155979656520648
mr,hbn,200,9,0.05,4,leak_feature,0.565377863241242,0.2117515957226075,0.5584194642047281,0.15756785527977354
age,abcd,300,6,0.05,4,leak_feature,0.7645767567351037,0.5644510040560009,0.587401536203768,0.0917814439969239
age,hcpd,200,8,0.05,6,leak_feature,0.8350152836523765,0.6963724547341625,0.9491160205398304,0.7637014682509538
age,abcd,400,1,0.05,2,leak_feature,0.7006775134652521,0.478321043125298,0.6540483497089942,0.13664428941567602
attn,hbn,400,7,0.05,9,leak_feature,0.7023288935100466,0.47927873218948314,0.3210750393059211,-0.16381275469051523
mr,hcpd,200,7,0.05,4,leak_feature,0.4870106318553483,0.22481990686667974,0.847215960162306,0.35990531567431155
age,hbn,300,1,0.05,3,leak_feature,0.7306954413835024,0.533599187928782,0.9246228937583566,0.6614827536711816
mr,pnc,400,5,0.05,6,leak_feature,0.6737749349832054,0.4393131845869035,0.6564594427753542,0.1493666401471935
mr,hbn,300,6,0.05,5,leak_feature,0.5621638224452362,0.1941977134014301,0.4749381966251437,0.17562479290279473
attn,abcd,300,3,0.05,7,leak_feature,0.7431875895615265,0.5299394775965882,0.6221185682934869,0.10222561699436906
attn,hcpd,200,5,0.05,4,leak_feature,0.7039500230846109,0.41294429429645163,0.612660183421104,0.03582827174214121
age,pnc,200,5,0.05,4,leak_feature,0.7636517558669347,0.5729022043174488,0.8467948915092982,0.502937182493395
mr,pnc,400,0,0.05,6,leak_feature,0.6051731952121804,0.35699150840864,0.657049104504381,0.1778872277540184
attn,abcd,400,7,0.05,2,leak_feature,0.657093954080898,0.42307388461084816,0.6681352549034115,0.06959642782516956
age,abcd,100,4,0.05,7,leak_feature,0.7916427664855646,0.5785634530097488,0.5218895474248479,0.11113683777592513
age,abcd,300,0,0.05,5,leak_feature,0.7605499292004155,0.5704505860921198,0.4296836261803564,-0.0884218033680311
age,hbn,400,1,0.05,2,leak_feature,0.7360779198513667,0.5414885084239767,0.9427110853488677,0.6797368374966929
age,abcd,400,2,0.05,3,leak_feature,0.6083863623835974,0.3694490590780084,0.6270345164106514,0.10753106307615365
age,pnc,200,8,0.05,6,leak_feature,0.7688152259656212,0.5910685277918912,0.7733522844824489,0.4556286238034533
age,abcd,300,0,0.05,6,leak_feature,0.782461524511208,0.6053056156096861,0.4180348169808266,-0.040330267256768866
mr,pnc,200,7,0.05,6,leak_feature,0.7032469440700037,0.4851626434402042,0.7338115506486907,0.2753204205116094
attn,abcd,200,8,0.05,7,leak_feature,0.8460069798575469,0.6575197425341648,0.4691543289498021,0.07607703174882693
attn,abcd,400,2,0.05,7,leak_feature,0.6421509414586776,0.40819900990593583,0.7553505994299833,0.15198729765942584
age,pnc,300,4,0.05,3,leak_feature,0.7729636439529041,0.5901845338812335,0.8777842952197389,0.5532137212854076
age,hbn,100,7,0.05,4,leak_feature,0.7246930014000345,0.47992211797357365,0.8025833381439783,0.43067231971387215
age,hcpd,400,4,0.05,4,leak_feature,0.8080338068876115,0.6465075961174306,0.958041556130134,0.7588280462624806
