pheno,dataset,seed,leakage_type,r,q2,r_coef,feat_overlap,r_yp,spearman_network_feat
attn,hcpd,48.0,leak_family,0.039996951410286016,-0.1182180213620303,0.7911083969734012,0.6957570882766941,0.6928205945001625,0.8709910175587534
age,hcpd,57.0,leak_family,0.7986239994144705,0.628961332228584,0.9384635606484396,0.9076383476227592,0.9766927021769837,0.9778844072443901
age,abcd,33.0,leak_family,0.12120635387884676,0.007026936445865828,0.8962339943162986,0.7500608420540278,0.8543508192170438,0.953243379753229
mr,abcd,22.0,leak_family,0.08134865750754167,-0.008124969034845497,0.7854306569758137,0.8010752688172043,0.7393592762989846,0.9517641971703839
mr,hcpd,96.0,leak_family,0.29116067771834614,0.0701154034345155,0.9063421019593211,0.7644690488173125,0.8761190333160953,0.9434323033665643
attn,abcd,7.0,leak_family,0.057677357295482255,-0.008971098429301883,0.8685005555020627,0.7242364315535047,0.8007600971730011,0.8573361232367689
attn,abcd,40.0,leak_family,0.07508562029394045,-0.0019307182751591156,0.8642312489447508,0.7307524059492564,0.7965836127207772,0.9374007817738237
attn,hcpd,96.0,leak_family,-0.04074047631649322,-0.14642388550439245,0.8733851865498123,0.6936683417085427,0.702052567275516,0.7517001281956053
mr,hcpd,28.0,leak_family,0.29280526386772604,0.07426676301184554,0.9032619770859427,0.7859327217125383,0.8889164981621432,0.9431777184501048
age,abcd,76.0,leak_family,0.1277775122341111,0.010063430502724069,0.887677134616801,0.7237960339943342,0.8634908535063525,0.926304787515895
age,hcpd,25.0,leak_family,0.8103723994700466,0.6509415584825199,0.9345740401065387,0.9133889551052841,0.9729790055488073,0.9686857390237741
age,abcd,78.0,leak_family,0.1294498329855583,0.010787662774263795,0.8938815835932755,0.7406175771971496,0.8668211673531369,0.9483918684011361
mr,abcd,80.0,leak_family,0.10110392684239458,0.007144709239038094,0.9220206055504128,0.8079049198452184,0.8572410956855702,0.9423066553462036
mr,hcpd,22.0,leak_family,0.27298640787787387,0.06001736257978885,0.9093074519283029,0.7935171005615109,0.8908814809142295,0.9419531735268629
mr,hcpd,0.0,leak_family,0.26921503755459686,0.0554518792322084,0.9002579237653164,0.7699950322901142,0.8823580576113712,0.9281359362437995
attn,abcd,97.0,leak_family,0.05324061873617059,-0.01020098232962563,0.8661829159826522,0.7407651715039578,0.7928038980738956,0.9437328624990999
mr,abcd,26.0,leak_family,0.09071204417784559,0.0037981075422716115,0.91259859613124,0.8179295031917846,0.8595569806351765,0.9424051661916607
mr,hcpd,3.0,leak_family,0.3037007454783523,0.08157283927410319,0.906282670955451,0.7779985100571145,0.878322729197922,0.9398437924290911
attn,hcpd,15.0,leak_family,0.04676749733628678,-0.11684966256195972,0.775396879584545,0.7256160695796231,0.6540160394286005,0.8597557677402924
mr,hcpd,34.0,leak_family,0.31375333378076453,0.09309617197630127,0.9072893293212657,0.7810970898789595,0.882416051948567,0.9229575916504209
mr,hcpd,84.0,leak_family,0.32927954265728004,0.10266662364368306,0.9020323394785612,0.7602427921092565,0.8923389226857614,0.8949257717421858
age,abcd,40.0,leak_family,0.1283622266729093,0.00995469508310931,0.9029344444978843,0.757334659373446,0.8785165895447398,0.9690093105533998
mr,abcd,86.0,leak_family,0.1014982879642339,0.007110795145014892,0.9178775960918498,0.813198800109081,0.8491658787650594,0.9098928479148515
attn,hcpd,68.0,leak_family,-0.0014404282737635434,-0.1470004373992333,0.7883356385528317,0.6902564102564103,0.7009432947424812,0.8865800865800867
mr,hcpd,9.0,leak_family,0.2945982336618757,0.0759096516528891,0.9041478785073085,0.7980218636127017,0.9026848465089118,0.8642169065916225
mr,hcpd,55.0,leak_family,0.30909491615123563,0.08553156874585799,0.9008033844084609,0.7722095671981777,0.9087261567563797,0.9252304419132508
mr,abcd,27.0,leak_family,0.10724925686910353,0.009023131023727315,0.9229063093542262,0.8062312107133096,0.85422956366734,0.9530801853949198
age,abcd,72.0,leak_family,0.12593175645627802,0.009188154356683853,0.8916117778253744,0.7828629544876684,0.8736458827875078,0.9509722579152855
mr,abcd,46.0,leak_family,0.08587214595543644,0.001880975191124512,0.9078349840002439,0.7985800683670786,0.8299877357980777,0.9187185455253016
age,hcpd,11.0,leak_family,0.8013799890994738,0.6369019697296161,0.938895833090424,0.9011764705882352,0.9769042490012967,0.9667911324335683
mr,hcpd,42.0,leak_family,0.3025123436441995,0.08314071566654047,0.9049023384459022,0.7673790223532302,0.8992221731926114,0.9432879980163495
attn,hcpd,46.0,leak_family,0.058957346156051124,-0.12459938461001197,0.7725828827410888,0.6859280814799418,0.6707802649835019,0.848716607580485
age,hcpd,59.0,leak_family,0.8027958556684777,0.6351912329208325,0.9736834051382498,0.8983915260886622,0.9891562884251771,0.9853169312663992
age,hcpd,40.0,leak_family,0.7968164420679035,0.6275044308381047,0.9042593318515798,0.8952015355086372,0.9658803163105054,0.9573923082473484
mr,abcd,85.0,leak_family,0.09004272202179521,0.0032741652854546555,0.9082020664461338,0.7864433394399372,0.8390122340589228,0.9391878522141047
age,abcd,19.0,leak_family,0.12526856612608342,0.008563974996708357,0.8889723715338597,0.736430433752074,0.8583102084487065,0.9362914862914865
mr,abcd,19.0,leak_family,0.09336066114820296,0.00444043813556716,0.9128231145496296,0.80312415836251,0.8471538531770163,0.9469800861716894
mr,abcd,39.0,leak_family,0.09158100414034125,0.004488464349835297,0.9117591310419905,0.8177326379357672,0.8415842786807006,0.9432798123759695
age,abcd,34.0,leak_family,0.12194463774904415,0.007205010946475188,0.8999118770981216,0.7982074263764405,0.8801564380396915,0.960243876041704
age,hcpd,49.0,leak_family,0.7910779771487273,0.6183248944430806,0.971411102377642,0.9042350247996948,0.9876998362185374,0.9731762753445417
attn,hcpd,83.0,leak_family,0.06931680716903227,-0.07537382131153558,0.8744897998455236,0.6928264868179032,0.7730292834690828,0.8307747814105392
age,abcd,71.0,leak_family,0.1416083608277632,0.01574457084666625,0.9066793060858553,0.758890290037831,0.8872181974279617,0.9220334096992097
mr,hcpd,89.0,leak_family,0.32031743161840837,0.0954878248814316,0.9089629509136319,0.7842132239876987,0.9112045319966069,0.9544691983153045
mr,hcpd,1.0,leak_family,0.29556280205265856,0.07762467275340268,0.8966775207555571,0.7787009063444109,0.8875912561368321,0.9230311338792885
attn,hcpd,55.0,leak_family,-0.06603168088425401,-0.20900752217563423,0.7932927864558769,0.698013781921362,0.695681588798486,0.8560193374739719
mr,abcd,51.0,leak_family,0.08793098837786645,0.002741076441240331,0.9164225190425658,0.8286841363764441,0.8636760562191615,0.8584983967221351
age,hcpd,97.0,leak_family,0.796850339937218,0.6271404141606353,0.9708025521543195,0.9213258785942492,0.987876494061853,0.9391031422489988
mr,hcpd,24.0,leak_family,0.320673325108668,0.09784258867253892,0.9105202282965151,0.7968462549277266,0.8972025876040897,0.9267289584761355
attn,abcd,34.0,leak_family,0.05198403049481038,-0.00979770727185314,0.8743254634436176,0.7496620099143758,0.7973640390081114,0.8158744487459104
attn,abcd,25.0,leak_family,0.06694957162841203,-0.005361858649135298,0.8635258791124188,0.722597515798649,0.7862188052941235,0.8850622429683862
mr,abcd,73.0,leak_family,0.08740856171476033,0.0026814172528647484,0.9049401459892099,0.8050599201065246,0.8385734274494894,0.8981240981240983
attn,abcd,55.0,leak_family,0.05525483331108276,-0.010708525442472583,0.8673240547458295,0.7593984962406015,0.7971555771668639,0.8790294952891895
attn,hcpd,75.0,leak_family,-0.05943569102936922,-0.15173983700832472,0.794822430102391,0.7119767923746374,0.6801234245651911,0.8618997804952234
age,abcd,46.0,leak_family,0.12641092997584466,0.009271080624280614,0.9018257331706682,0.7636363636363637,0.8501604149539562,0.9372271733073295
attn,hcpd,93.0,leak_family,0.048993279943564186,-0.11481356391949582,0.8143194660590896,0.692741935483871,0.711982828400839,0.8951745300381856
mr,hcpd,95.0,leak_family,0.29257853320333244,0.07252689047216654,0.9064894173889725,0.7766574237459037,0.8960251465287071,0.9291963598723523
attn,abcd,96.0,leak_family,0.07208224441861694,-0.0037282757694838686,0.8775756879503878,0.7308620311471814,0.7928165164668179,0.8893699155441572
mr,abcd,44.0,leak_family,0.07907153976384448,-0.0003331247069287002,0.9102033360372884,0.7984619464333068,0.8433543378891802,0.9050368018473082
mr,abcd,6.0,leak_family,0.09890584808792464,0.006316310070497377,0.9112877705525884,0.7931488801054019,0.8366680950834998,0.9140042971895015
attn,hcpd,25.0,leak_family,0.06504871892189946,-0.07204118997814679,0.8191543990217279,0.7012132428542053,0.7456486332946111,0.9078446582403683
mr,abcd,9.0,leak_family,0.09947197827015493,0.006712327197983647,0.8980442207018619,0.8094722598105548,0.8410596272018392,0.9272133631575151
age,hcpd,44.0,leak_family,0.7967699612482894,0.6265692252240378,0.9420647717755044,0.9101654846335697,0.9766643949417606,0.9685577705192744
attn,hcpd,24.0,leak_family,0.015756875055333422,-0.1300711942564834,0.7891483948184334,0.6818910256410257,0.6656948410736476,0.8697009061474524
age,abcd,24.0,leak_family,0.12507264644184557,0.008753488757006878,0.8943213778416245,0.745239816823331,0.8551722583083645,0.9567413525647228
age,hcpd,5.0,leak_family,0.7974544497294799,0.629039748614566,0.9727566154524667,0.8979512949362196,0.9884436346798541,0.9537673396576701
age,abcd,52.0,leak_family,0.11882698482302412,0.0064685552175525185,0.8926076091059761,0.7896456396079417,0.8579789989363289,0.9495417815388169
attn,abcd,18.0,leak_family,0.055055171800640096,-0.010127579736987968,0.850810316063812,0.7291116974494283,0.785298029857233,0.8427262236687431
mr,abcd,88.0,leak_family,0.10274113587050623,0.007646361555414982,0.9128350497405247,0.818056702449766,0.85325720276749,0.9346418236566548
age,hcpd,26.0,leak_family,0.8029429263873458,0.6377656747227445,0.9399779391211618,0.900587084148728,0.9762726078131576,0.9787637226671851
age,abcd,28.0,leak_family,0.12474791631417317,0.009047032116371478,0.9009062471752038,0.7741774675972084,0.8591783228359318,0.9411234171506906
age,hcpd,93.0,leak_family,0.8034189104357622,0.6407195914220281,0.9368341175967708,0.9090186730234406,0.9703111737430772,0.9739861451868955
attn,hcpd,47.0,leak_family,0.02364099090408507,-0.12832760743907334,0.7713712868003609,0.7006198347107438,0.6564553322709413,0.8149938673317528
attn,abcd,56.0,leak_family,0.0406050282119985,-0.014402535125137783,0.8665028069870176,0.74180778535298,0.7979871549940908,0.8255497232434266
mr,abcd,23.0,leak_family,0.09241574476092058,0.004377531042381477,0.9046229737607725,0.7825517422059208,0.8361320442205938,0.901935671409058
attn,hcpd,74.0,leak_family,0.039598221480104376,-0.13290223141050905,0.7922352560768302,0.7270665842094414,0.6973724962720462,0.892618781341318
attn,abcd,59.0,leak_family,0.04207040579879749,-0.014376672972743254,0.8672233775119766,0.7581967213114754,0.7807355037598545,0.8763935496557952
mr,hcpd,6.0,leak_family,0.27715312964868866,0.06253494635987,0.9016964905864912,0.789112185194607,0.8843818634704326,0.9224358743100399
age,hcpd,94.0,leak_family,0.7942685071737946,0.6232104781648338,0.9380017571187992,0.9090549624357454,0.9753435150073195,0.9825200687086122
attn,hcpd,92.0,leak_family,0.03356853945499533,-0.10885257641894985,0.8224474685711551,0.6946672012830793,0.6992521572686926,0.8365020383130704
mr,hcpd,8.0,leak_family,0.2852251252635706,0.06920523983821025,0.9026283731436642,0.7822849807445443,0.8898707348890279,0.912164238011486
attn,abcd,48.0,leak_family,0.05417795699097902,-0.019332136327547378,0.765766978573334,0.7260747461654785,0.7237538166859071,0.9129085792625731
attn,hcpd,80.0,leak_family,-0.010478130217466781,-0.14888233695739483,0.7850170714223246,0.6960981496379727,0.6941812681186309,0.8381766691480369
attn,abcd,10.0,leak_family,0.0571874934772808,-0.00894707652423743,0.8649307836041892,0.7466246624662466,0.764884155893889,0.874794812271407
age,abcd,10.0,leak_family,0.1164698646310394,0.00507538871093649,0.8907312273272323,0.7519807923169267,0.8320130432203097,0.940276700670652
age,abcd,50.0,leak_family,0.11730052980752868,-0.003287772539793732,0.7942025484958628,0.7704635108481263,0.797997691289532,0.9600101013484776
attn,abcd,31.0,leak_family,0.06803793937459374,-0.004977048344390056,0.8659840139247453,0.7046610169491525,0.7924860430080194,0.8523495998771616
attn,abcd,45.0,leak_family,0.05367265700580079,-0.010227344281215744,0.8643912380899235,0.7364154250657318,0.7954810386783966,0.918503554116964
mr,abcd,68.0,leak_family,0.09644128781630158,0.0055378496341608185,0.9135949861768142,0.8118352877011181,0.8535872921730759,0.9499413741699753
mr,hcpd,85.0,leak_family,0.2936428774351542,0.0770564729498796,0.9054962482801511,0.78879753340185,0.9016898561740041,0.9314524857493327
mr,hcpd,73.0,leak_family,0.27675770440170816,0.06302424068785106,0.9048780937557541,0.7814333078296353,0.9025395794821514,0.9091204271592468
age,hcpd,42.0,leak_family,0.7953350889058557,0.6243516774826783,0.9715388282471751,0.9048923679060665,0.9873478150279792,0.9469127118808817
attn,hcpd,30.0,leak_family,0.03358931554314728,-0.09461865390429747,0.8190400137253272,0.6866211329851346,0.7390428812154493,0.7887008915987851
age,abcd,17.0,leak_family,0.13889906716946018,0.014239563916189857,0.7814841962038057,0.7163831274761128,0.7878001496230432,0.9519652231928011
attn,abcd,17.0,leak_family,0.05473787944597901,-0.009621895765389743,0.8662396335468902,0.7295929592959296,0.7991480063719192,0.82284394912101
attn,hcpd,4.0,leak_family,0.07716506892018515,-0.07944954760029299,0.771680621399623,0.6870244293151783,0.6817789091003208,0.8528032325564615
mr,hcpd,33.0,leak_family,0.32130317291084287,0.09861501589223132,0.9071957300286804,0.7712846347607053,0.8895216967720022,0.9043977055449328
attn,hcpd,91.0,leak_family,0.08913927269663677,-0.09196164574737575,0.7819180275403638,0.6916785933346964,0.7041751969863418,0.8737979754675277
attn,hcpd,51.0,leak_family,0.04123269229363311,-0.12626033770801515,0.7939679596516288,0.6995708154506438,0.6896218153157045,0.8127784693856206
age,hcpd,29.0,leak_family,0.792410244241999,0.6200333185326692,0.968531559620564,0.9179426776599922,0.9875269833647367,0.9461872893138474
attn,abcd,80.0,leak_family,0.06549919928602058,-0.006232553090712134,0.8572266365429696,0.7516150590331923,0.8023282604714362,0.8912459189356994
age,abcd,7.0,leak_family,0.13251928060267468,0.012077587562703607,0.8984688115582418,0.7612777371372836,0.8668710692135465,0.9610548912940453
mr,abcd,78.0,leak_family,0.0984066117937362,0.006325994999964002,0.9012151664102505,0.7809422411498536,0.829314095980245,0.8857900530007348
mr,hcpd,48.0,leak_family,0.2760666153362745,0.062028315318184535,0.9053325687774278,0.7759060745278203,0.8864452398382867,0.9160338391432319
age,hcpd,24.0,leak_family,0.7888416508758399,0.6157077700034436,0.9346928402786131,0.9073709105242412,0.9760578530114468,0.9832046496950688
age,abcd,48.0,leak_family,0.13139000457146272,0.011767888043029306,0.8973261261300443,0.7672239108409321,0.8719139499046816,0.9400028868228784
age,hcpd,99.0,leak_family,0.7971104653990293,0.629544105383633,0.9373106686954821,0.9225602528644804,0.9783803003817351,0.9774699209700387
age,abcd,73.0,leak_family,0.1289277431160964,0.001545442281993381,0.7914090549641056,0.7449482503696402,0.7775540452161175,0.9499945937235847
attn,hcpd,54.0,leak_family,0.03017547250938064,-0.11230653642749022,0.7789329118212315,0.6905100589311116,0.6658970249983385,0.823457257922091
attn,hcpd,63.0,leak_family,0.06287158097365143,-0.13115999354702423,0.7568500584439386,0.6788882318154937,0.6729592436752714,0.8601655935162085
mr,abcd,89.0,leak_family,0.11027912141087119,0.010132740667571416,0.9193478470667288,0.7924734115080447,0.8569302894387335,0.9302980019042311
attn,abcd,62.0,leak_family,0.06937020866651639,-0.004280382161345075,0.8652865773611828,0.7552258934592043,0.7930270407042843,0.8481546953353294
attn,hcpd,97.0,leak_family,0.014556931334412023,-0.12342070697680563,0.7770567482549904,0.6954545454545454,0.7006436357926784,0.8198347709076201
mr,hcpd,77.0,leak_family,0.2913175673127741,0.07458731873214919,0.9055325088864068,0.780835881753313,0.8942942260086291,0.9455608066669069
age,hcpd,20.0,leak_family,0.7899478834672408,0.6182589851770484,0.9749262559351572,0.9101654846335697,0.988867531418841,0.9770000916263931
mr,hcpd,64.0,leak_family,0.30361463128402577,0.08361651082303345,0.9109045308093785,0.7979030144167759,0.9077258951587008,0.9386680160087255
age,hcpd,30.0,leak_family,0.8024237263002344,0.6340565649182703,0.9353021539861044,0.9045936395759717,0.9780434743285352,0.9877512002676518
attn,hcpd,37.0,leak_family,0.06633160769384547,-0.08290491450447468,0.823522468146508,0.6999792660170019,0.7099395889288879,0.8423312110174591
age,hcpd,55.0,leak_family,0.8000932164831893,0.6311772493638064,0.972621674891472,0.9197337509788567,0.9885930694542762,0.953621359744048
age,hcpd,84.0,leak_family,0.7976571930578578,0.628883052475322,0.9743615734304819,0.9107497024990083,0.9895725549837573,0.9770546221814311
